Column1.id_opd;Column1.opd;Column1.id_layanan;Column1.layanan
91;UPTD Puskesmas Kota Datar;1083;Ruang Farmasi
91;UPTD Puskesmas Kota Datar;1064;Ruang Kesehatan gigi dan mulut
91;UPTD Puskesmas Kota Datar;963;Ruang KIA, KB dan imunisasi
91;UPTD Puskesmas Kota Datar;1071;Ruang komunikasi dan edukasi (KIE)
91;UPTD Puskesmas Kota Datar;1098;Ruang laboratorium
91;UPTD Puskesmas Kota Datar;1001;Ruang pemeriksaan khusus
91;UPTD Puskesmas Kota Datar;931;Ruang pemeriksaan umum
91;UPTD Puskesmas Kota Datar;911;Ruang pendaftaran dan rekammedis
91;UPTD Puskesmas Kota Datar;1109;Ruang persalinan
91;UPTD Puskesmas Kota Datar;1091;Ruang rawat pasca persalinan normal.
91;UPTD Puskesmas Kota Datar;941;Ruang tindakan dan gawat darurat 
92;UPTD Puskesmas Pematang Johar;1470;Pelayanan Infeksius
92;UPTD Puskesmas Pematang Johar;1467;Pelayanan Klaster 2 Bayi dan Balita
92;UPTD Puskesmas Pematang Johar;1466;Pelayanan Klaster 2 Ibu Hamil,Bersalin dan Nifas
92;UPTD Puskesmas Pematang Johar;1468;Pelayanan Klaster 3 Dewasa
92;UPTD Puskesmas Pematang Johar;1469;Pelayanan Klaster 3 Lansia
92;UPTD Puskesmas Pematang Johar;1477;Pelayanan Klaster 4
92;UPTD Puskesmas Pematang Johar;1472;Pelayanan Lintas Klaster Gigi dan Mulut
92;UPTD Puskesmas Pematang Johar;1474;Pelayanan Lintas Klaster Kefarmasian
92;UPTD Puskesmas Pematang Johar;1471;Pelayanan Lintas Klaster Kegawatdaruratan/Tindakan
92;UPTD Puskesmas Pematang Johar;1473;Pelayanan Lintas Klaster Laboratorium
92;UPTD Puskesmas Pematang Johar;1475;Pelayanan Lintas Klaster Rawat Inap
92;UPTD Puskesmas Pematang Johar;1476;Pelayanan PONED
92;UPTD Puskesmas Pematang Johar;1478;Pelayanana Anak dan Remaja
92;UPTD Puskesmas Pematang Johar;1465;Ruang pendaftaran dan Rekam medis
93;UPTD Puskesmas Labuhan Deli;1215;Apotik
93;UPTD Puskesmas Labuhan Deli;1164;Informasi
93;UPTD Puskesmas Labuhan Deli;1172;P.Care
93;UPTD Puskesmas Labuhan Deli;1157;Pendaftaran
93;UPTD Puskesmas Labuhan Deli;1181;Poli Anak
93;UPTD Puskesmas Labuhan Deli;1186;Poli Gigi
93;UPTD Puskesmas Labuhan Deli;1214;Poli KIA
93;UPTD Puskesmas Labuhan Deli;1190;Poli Lansia
93;UPTD Puskesmas Labuhan Deli;1175;Poli Umum
93;UPTD Puskesmas Labuhan Deli;1230;Ruang Laboratorium
93;UPTD Puskesmas Labuhan Deli;1228;Ruang TB
95;UPTD Puskesmas Tanjung Rejo;1066;Ruang Administrasi
95;UPTD Puskesmas Tanjung Rejo;953;Ruang Farmasi
95;UPTD Puskesmas Tanjung Rejo;936;Ruang Kesehatan Anak dan Imunisasi
95;UPTD Puskesmas Tanjung Rejo;955;Ruang Kesehatan Gigi dan Mulut
95;UPTD Puskesmas Tanjung Rejo;946;Ruang Kesehatan Ibu dan KB
95;UPTD Puskesmas Tanjung Rejo;1045;Ruang Komunikasi dan Edukasi (KIE)
95;UPTD Puskesmas Tanjung Rejo;976;Ruang Laboratorium
95;UPTD Puskesmas Tanjung Rejo;981;Ruang Pemeriksaan Khusus
95;UPTD Puskesmas Tanjung Rejo;912;Ruang Pemeriksaan Umum
95;UPTD Puskesmas Tanjung Rejo;878;Ruang Pendaftaran dan Rekam Medis
95;UPTD Puskesmas Tanjung Rejo;978;Ruang Persalinan
95;UPTD Puskesmas Tanjung Rejo;1052;Ruang Rawat Inap
95;UPTD Puskesmas Tanjung Rejo;1102;Ruang Rawat Pascapersalinan Normal
95;UPTD Puskesmas Tanjung Rejo;930;Ruang Tindakan dan Gawat Darurat
97;UPTD Puskesmas Batang Kuis;956;Klaster 1 : Pelayanan Administrasi
97;UPTD Puskesmas Batang Kuis;882;Klaster 1 : Pelayanan Pendaftaran / Rekam Medis
97;UPTD Puskesmas Batang Kuis;964;Klaster 1 : Pelayanan Rujukan
97;UPTD Puskesmas Batang Kuis;1002;Klaster 2 : Pelayanan Ibu dan Anak
97;UPTD Puskesmas Batang Kuis;1013;Klaster 3 : Pelayanan Kesehatan Reproduksi (KB, IVA, Catin)
97;UPTD Puskesmas Batang Kuis;1009;Klaster 3 : Pelayanan Usia Dewasa dan usia lanjut
97;UPTD Puskesmas Batang Kuis;1027;Klaster 4 : Pelayanan Pencegahan Penyakit Menular (TB dan HIV)
97;UPTD Puskesmas Batang Kuis;1040;Lintas Klaster : Pelayanan Farmasi
97;UPTD Puskesmas Batang Kuis;1086;Lintas Klaster : Pelayanan Gigi
97;UPTD Puskesmas Batang Kuis;1033;Lintas Klaster : Pelayanan Laboratorium
97;UPTD Puskesmas Batang Kuis;1073;Lintas Klaster : Pelayanan Rawat Inap
97;UPTD Puskesmas Batang Kuis;1065;Lintas Klaster : Pelayanan RTGD
98;UPTD Puskesmas Pantai Labu;968;Klaster I ( Administrasi : Kasir )
98;UPTD Puskesmas Pantai Labu;940;Klaster I ( Administrasi : Surat Menyurat / Rujukan )
98;UPTD Puskesmas Pantai Labu;932;Klaster I ( Informasi dan Rekam Medis )
98;UPTD Puskesmas Pantai Labu;1133;Klaster II ( Kesehatan Anak )
98;UPTD Puskesmas Pantai Labu;1128;Klaster II ( Kesehatan Bayi dan Balita )
98;UPTD Puskesmas Pantai Labu;1114;Klaster II ( Kesehatan Ibu Bersalin )
98;UPTD Puskesmas Pantai Labu;980;Klaster II ( Kesehatan Ibu Hamil  )
98;UPTD Puskesmas Pantai Labu;1119;Klaster II ( Kesehatan Imunisasi Anak )
98;UPTD Puskesmas Pantai Labu;1122;Klaster II ( Kesehatan Remaja )
98;UPTD Puskesmas Pantai Labu;1153;Klaster III ( Kesehatan Calon Pengantin )
98;UPTD Puskesmas Pantai Labu;1177;Klaster III ( Kesehatan Reproduksi )
98;UPTD Puskesmas Pantai Labu;1140;Klaster III ( Kesehatan Usia Dewasa )
98;UPTD Puskesmas Pantai Labu;1171;Klaster III ( Kesehatan Usia Lansia )
98;UPTD Puskesmas Pantai Labu;1188;Lintas Klaster ( Farmasi )
98;UPTD Puskesmas Pantai Labu;1180;Lintas Klaster ( Kesehatan Gigi dan Mulut )
98;UPTD Puskesmas Pantai Labu;1182;Lintas Klaster ( Laboratorium )
98;UPTD Puskesmas Pantai Labu;1192;Lintas Klaster ( Rawat Inap )
98;UPTD Puskesmas Pantai Labu;1184;Lintas Klaster ( RTGD )
99;UPTD Puskesmas Karang Anyar;1191;Ruang Administrasi
99;UPTD Puskesmas Karang Anyar;1165;Ruang Farmasi
99;UPTD Puskesmas Karang Anyar;1144;Ruang Kesehatan Anak dan Imunisasi
99;UPTD Puskesmas Karang Anyar;1151;Ruang Kesehatan Gigi dan Mulut
99;UPTD Puskesmas Karang Anyar;1139;Ruang Kesehatan Ibu dan KB
99;UPTD Puskesmas Karang Anyar;1162;Ruang Komunikasi dan Edukasi (KIE)
99;UPTD Puskesmas Karang Anyar;1187;Ruang Laboratorium
99;UPTD Puskesmas Karang Anyar;1147;Ruang Pemeriksaan Khusus
99;UPTD Puskesmas Karang Anyar;1130;Ruang Pemeriksaan Umum
99;UPTD Puskesmas Karang Anyar;1125;Ruang pendaftaran dan rekam medis
99;UPTD Puskesmas Karang Anyar;1169;Ruang Persalinan
99;UPTD Puskesmas Karang Anyar;1176;Ruang Rawat Paska Persalinan Normal
99;UPTD Puskesmas Karang Anyar;1135;Ruang Tindakan Dan Gawat Darurat
100;UPTD Puskesmas Lubuk Pakam;1404;Pelayanan Anak dan Remaja
100;UPTD Puskesmas Lubuk Pakam;1387;Pelayanan Infeksius
100;UPTD Puskesmas Lubuk Pakam;1401;Pelayanan Klaster 2 Bayi dan Balita
100;UPTD Puskesmas Lubuk Pakam;1006;Pelayanan Klaster 2 Ibu Hamil,Bersalin dan Nifas
100;UPTD Puskesmas Lubuk Pakam;994;Pelayanan Klaster 3 Dewasa
100;UPTD Puskesmas Lubuk Pakam;1402;Pelayanan klaster 3 Lansia
100;UPTD Puskesmas Lubuk Pakam;1403;Pelayanan Klaster 4
100;UPTD Puskesmas Lubuk Pakam;1386;Pelayanan Lintas Klaster Gigi dan Mulut
100;UPTD Puskesmas Lubuk Pakam;1385;Pelayanan Lintas Klaster Kefarmasian
100;UPTD Puskesmas Lubuk Pakam;999;Pelayanan Lintas Klaster Kegawatdaruratan/Tindakan
100;UPTD Puskesmas Lubuk Pakam;1388;Pelayanan Lintas Klaster Laboratorium
100;UPTD Puskesmas Lubuk Pakam;985;Ruang Pendaftaran dan Rekam Medis
101;UPTD Puskesmas Pagar Jati;1078;Klaster 1 / Pendaftaran, Simpus
101;UPTD Puskesmas Pagar Jati;1055;Klaster 2 / Pemeriksaan Ibu hamil
101;UPTD Puskesmas Pagar Jati;1048;Klaster 2 / Poli Anak
101;UPTD Puskesmas Pagar Jati;1038;Klaster 3 / Pelayanan Catin
101;UPTD Puskesmas Pagar Jati;1017;Klaster 3 / Pelayanan KB
101;UPTD Puskesmas Pagar Jati;1012;Klaster 3 / Poli dewasa dan Lansia
101;UPTD Puskesmas Pagar Jati;998;Lintas Klaster / Farmasi (Apotek)
101;UPTD Puskesmas Pagar Jati;883;Lintas Klaster / Laboratorium
101;UPTD Puskesmas Pagar Jati;967;Lintas Klaster / Poli Gigi dan Mulut
101;UPTD Puskesmas Pagar Jati;900;Lintas KLaster / RTGD (Ruang Tindakan Gawat Darurat)
101;UPTD Puskesmas Pagar Jati;1121;Pengkajian Awal / Skrinning (Pemeriksaa, Tinggi badan, Berat Badan, Tekanan Darah, Suhu Badan, Lingkar Pinggang)
102;UPTD Puskesmas Pagar Merbau;1087;Ruang administrasi
102;UPTD Puskesmas Pagar Merbau;1050;Ruang farmasi
102;UPTD Puskesmas Pagar Merbau;1004;Ruang kesehatan anak dan imunisasi
102;UPTD Puskesmas Pagar Merbau;1029;Ruang kesehatan gigi dan mulut
102;UPTD Puskesmas Pagar Merbau;997;Ruang kesehatan ibu dan KB
102;UPTD Puskesmas Pagar Merbau;1039;Ruang komunikasi dan edukasi (KIE)
102;UPTD Puskesmas Pagar Merbau;1080;Ruang laboratorium
102;UPTD Puskesmas Pagar Merbau;1007;Ruang pemeriksaan khusus
102;UPTD Puskesmas Pagar Merbau;990;Ruang pemeriksaan umum
102;UPTD Puskesmas Pagar Merbau;983;Ruang pendaftaran dan rekam medis
102;UPTD Puskesmas Pagar Merbau;1056;Ruang persalinan
102;UPTD Puskesmas Pagar Merbau;1072;Ruang rawat inap
102;UPTD Puskesmas Pagar Merbau;1061;Ruang rawat pasca persalinan normal
102;UPTD Puskesmas Pagar Merbau;995;Ruang tindakan dan gawat darurat
103;UPTD Puskesmas Aras Kabu;1115;Klaster 1 - Meja Informasi
103;UPTD Puskesmas Aras Kabu;1075;Klaster 1 - Pcare dan Rujukan 
103;UPTD Puskesmas Aras Kabu;1046;Klaster 1 - Pendaftaran 
103;UPTD Puskesmas Aras Kabu;1021;Klaster 2 - Pelayanan Kesehatan Anak
103;UPTD Puskesmas Aras Kabu;1016;Klaster 2 - Pelayanan Kesehatan Ibu Hamil, Persalinan dan Ibu Nifas
103;UPTD Puskesmas Aras Kabu;1010;Klaster 3 - Pelayanan Catin dan KB
103;UPTD Puskesmas Aras Kabu;991;Klaster 3 - Usia Dewasa dan Lansia
103;UPTD Puskesmas Aras Kabu;962;Lintas Klaster - Laboratorium Kesehatan 
103;UPTD Puskesmas Aras Kabu;974;Lintas Klaster - Pelayanan Kefarmasian 
103;UPTD Puskesmas Aras Kabu;943;Lintas Klaster - Pelayanan Kesehatan Gigi dan Mulut 
103;UPTD Puskesmas Aras Kabu;949;Lintas Klaster - RTGD
103;UPTD Puskesmas Aras Kabu;1134;Pelayanan Khusus - Ruang Infeksius/ Ruang TB
103;UPTD Puskesmas Aras Kabu;1107;Pengkajian Awal/ Skrining 
104;Sekretariat DPRD;1390;PELAYANAN PENERIMAAN KUNJUNGAN KERJA LUAR DAERAH
104;Sekretariat DPRD;1392;STANDAR PELAYANAN FASILITASI ASPIRASI, PENGADUAN DAN AUDENSI
104;Sekretariat DPRD;1393;STANDAR PELAYANAN FASILITASI PELAKSANAAN RESES
104;Sekretariat DPRD;1391;STANDAR PELAYANAN FASILITASI PENYELENGGARAAN RAPAT PARIPURNA
104;Sekretariat DPRD;1394;STANDAR PELAYANAN FASILITASI PENYUSUNAN RANPERDA INISIATIF
127;UPTD Pelayanan Pajak Wilayah I;1227;MENGELUARKAN REKOMENDASI PENDAPTARAN PBB BARU
128;UPTD Pelayanan Pajak Wilayah II;898;PELAYANAN  DATA BARU PBB
128;UPTD Pelayanan Pajak Wilayah II;972;PELAYANAN KEBERATAN PBB
128;UPTD Pelayanan Pajak Wilayah II;942;PELAYANAN MUTASI/ GANTI NAMA PBB
128;UPTD Pelayanan Pajak Wilayah II;1137;PELAYANAN PEMBAYARAN PBB
128;UPTD Pelayanan Pajak Wilayah II;948;PELAYANAN PEMBETULAN PBB
128;UPTD Pelayanan Pajak Wilayah II;957;PELAYANAN SALINAN PBB
128;UPTD Pelayanan Pajak Wilayah II;969;PELAYANAN SURAT KETERANGAN NJOP PBB
129;UPTD Pelayanan Pajak Wilayah III;1035;Pelayanan Pembayaran Pajak Bumi Dan Bangunan
130;UPTD Pelayanan Pajak Wilayah IV;1260;Permohonan Mutasi (balik nama, pemecahan) SPPT PBB
130;UPTD Pelayanan Pajak Wilayah IV;1261;Permohonan Pembetulan SPPT PBB
130;UPTD Pelayanan Pajak Wilayah IV;1258;Permohonan Pendaftaran Baru SPPT PBB
130;UPTD Pelayanan Pajak Wilayah IV;1259;Permohonan Salinan SPPT PBB
131;UPTD Pelayanan Pajak Wilayah V;908;Loket Pembayaran PBB
131;UPTD Pelayanan Pajak Wilayah V;904;Pelayanan Penerbitan PBB Data Baru
131;UPTD Pelayanan Pajak Wilayah V;915;Rekomendasi Pembetulan Data SPPT
131;UPTD Pelayanan Pajak Wilayah V;965;Rekomendasi Pemecahan 
132;UPTD Pelayanan Pajak Wilayah VI;1234;Pelayanan Pembayaran PBB
132;UPTD Pelayanan Pajak Wilayah VI;1067;Permohonan Surat Rekomendasi  Mutasi Objek/Subjek PBB
132;UPTD Pelayanan Pajak Wilayah VI;1207;Permohonan Surat Rekomendasi Keberatan PBB
132;UPTD Pelayanan Pajak Wilayah VI;1206;Permohonan Surat Rekomendasi Pembetulan SPPT PBB
132;UPTD Pelayanan Pajak Wilayah VI;1094;Permohonan Surat Rekomendasi Pendaftaran Objek/Subjek PBB Baru
133;UPTD Pelayanan Pajak Wilayah VII;920;Loket Pembayaran PBB
133;UPTD Pelayanan Pajak Wilayah VII;926;Permohonan Mutasi PBB
133;UPTD Pelayanan Pajak Wilayah VII;934;Permohonan Pembetulan PBB
133;UPTD Pelayanan Pajak Wilayah VII;924;Permohonan Pendaftaran SPPT Baru (PBB)
134;UPTD Pelayanan Pajak Wilayah VIII;1211;Permohonan Surat Rekomendasi SPPT PBB Baru
135;UPTD Pelayanan Pajak Wilayah IX;1081;Loket Pembayaran PBB
135;UPTD Pelayanan Pajak Wilayah IX;1100;Permohonan Mutasi PBB
135;UPTD Pelayanan Pajak Wilayah IX;1092;Permohonan Pembetulan PBB
135;UPTD Pelayanan Pajak Wilayah IX;1089;Permohonan Pendaftaran SPPT Baru (PBB)
136;UPTD Pelayanan Pajak Wilayah X;1189;PELAYANAN PEMBAYARAN PAJAK BUMI DAN BANGUNAN
136;UPTD Pelayanan Pajak Wilayah X;1194;PELAYANAN REKOMENDASI PEMBETULAN SPPT PBB
136;UPTD Pelayanan Pajak Wilayah X;1196;PELAYANAN REKOMENDASI PEMECAHAN SPPT PBB
136;UPTD Pelayanan Pajak Wilayah X;1198;PELAYANAN REKOMENDASI PENERBITAN DATA BARU SPPT PBB
137;UPTD Pelayanan Pajak Wilayah XI;919;pelayanan loked pembayaran PBB
137;UPTD Pelayanan Pajak Wilayah XI;910;pelayanan rekomendasi pembetulan
137;UPTD Pelayanan Pajak Wilayah XI;886;pelayanan rekomendasi penerbitan data baru
137;UPTD Pelayanan Pajak Wilayah XI;895;pelayananan rekomendasi pemecahan
138;UPTD Pelayanan Pajak Wilayah XII;1203;Mengeluarkan rekomendasi mutasi objek/subjek PBB
138;UPTD Pelayanan Pajak Wilayah XII;1123;Mengeluarkan surat rekomendasi penerbitan SPPT PBB Baru
139;UPTD Pelayanan Pajak Wilayah XIII;1136;LOKET PEMBAYARAN PBB
139;UPTD Pelayanan Pajak Wilayah XIII;1167;MENGELUARKAN REKOMENDASI PEMBETULAN PBB
139;UPTD Pelayanan Pajak Wilayah XIII;1173;MENGELUARKAN REKOMENDASI PEMECAHAN PBB
139;UPTD Pelayanan Pajak Wilayah XIII;1156;MENGELUARKAN REKOMENDASI PENDAFTARAN PBB BARU
140;UPTD Pelayanan Pajak Wilayah XIV;905;LOKET PEMBAYARAN PBB
140;UPTD Pelayanan Pajak Wilayah XIV;951;MENGELUARKAN REKOMENDASI PEMBETULAN PBB
140;UPTD Pelayanan Pajak Wilayah XIV;938;MENGELUARKAN REKOMENDASI PENDAFTARAN PBB BARU
140;UPTD Pelayanan Pajak Wilayah XIV;954;MNEGELUARKAN REKOMENDASI PEMECAHAN PBB
141;UPTD Pelayanan Pajak Wilayah XV;903;LOKET PEMBAYARAN PBB
141;UPTD Pelayanan Pajak Wilayah XV;947;MENGELUARKAN REKOMENDASI PEMBETULAN PBB
141;UPTD Pelayanan Pajak Wilayah XV;959;MENGELUARKAN REKOMENDASI PEMECAHAN PBB
141;UPTD Pelayanan Pajak Wilayah XV;921;MENGELUARKAN REKOMENDASI PENDAFTARAN PBB BARU
142;UPTD Pelayanan Pajak Wilayah XVI;902;Pelayanan mutasi balik nama sppt pbb
142;UPTD Pelayanan Pajak Wilayah XVI;935;Pelayanan Pembayaran Pajak Bumi Bangunan
142;UPTD Pelayanan Pajak Wilayah XVI;893;Pelayanan Rekomendasi Pemecahan SPPT
142;UPTD Pelayanan Pajak Wilayah XVI;880;Pelayanan Rekomendasi Penerbitan Data Baru
143;UPTD Pelayanan Pajak Wilayah XVII;973;MENGELUARKAN REKOMENDASI PEMBETULAN PBB 
143;UPTD Pelayanan Pajak Wilayah XVII;986;MENGELUARKAN REKOMENDASI PEMECAHAN  PBB
143;UPTD Pelayanan Pajak Wilayah XVII;961;MENGELUARKAN REKOMENDASI PENDAPTARAN PBB BARU
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1601;Aktivasi Identitas Kependudukan Digital (IKD)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1492;Apply Kartu Kredit
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1495;Buka Rekening Baru Bank Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1593;Cek Status Kepesertaan BPJS Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1592;Cek Virtual Account BPJS Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1484;Fasilitasi legalitas usaha, foto produk, cek nilai gizi & desain kemasan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1483;Fasilitasi pemasaran produk unggulan daerah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1591;Informasi Program BPJS Ketenagakerjaan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1515;Informasi Tata Ruang
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1640;Izin Kerja Elektromedis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1638;Izin Kerja Fisioterapis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1637;Izin Kerja Nutrisionis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1620;Izin Kerja Ortodotis Prostetis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1636;Izin Kerja Perekam Medis dan Informasi Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1635;Izin Kerja Radiologis Optisien
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1634;Izin Kerja Sanitasi
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1633;Izin Kerja Tenaga Kesehatan Masyarakat
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1631;Izin Kerja Tenaga Teknis Kefarmasian
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1628;Izin Kerja Terapis Gigi dan Mulut
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1629;Izin Kerja Terapis Wicara
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1608;Izin Operasional Lembaga Kesejahteraan Sosial Anak
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1667;Izin Pendirian Satuan Pendidikan Formal Sekolah Dasar (SD)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1666;Izin Pendirian Satuan Pendidikan Formal Sekolah Menengah Pertama (SMP)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1668;Izin Pendirian Satuan Pendidikan Formal Taman Kanak Kanak (TK)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1665;Izin Pendirian Satuan Pendidikan Non Formal Kelompok Bermain (KB)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1661;Izin Pendirian Satuan Pendidikan Non Formal Lembaga Kursus dan Pelatihan (LKP)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1662;Izin Pendirian Satuan Pendidikan Non Formal Pusat Kegiatan Belajar Masyarakat (PKBM)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1663;Izin Pendirian Satuan Pendidikan Non Formal Satuan Pendidikan Anak Usia Dini (SPS)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1660;Izin Pendirian Satuan Pendidikan Non Formal Taman Bacaan Masyarakat (TBM)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1664;Izin Pendirian Satuan Pendidikan Non Formal Tempat Penitipan Anak (TPA)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1580;Izin Pengelolaan Limbah B3 (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1609;Izin Praktek Dokter Hewan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1479;Izin Praktek Dokter Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1641;Izin Praktik Ahli Teknologi Laboratorium Medik
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1615;Izin Praktik Akupuntur Terapis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1646;Izin Praktik Apoteker
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1652;Izin Praktik Bidan di Sarana Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1651;Izin Praktik Bidan Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1655;Izin Praktik Dokter Gigi di Sarana Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1654;Izin Praktik Dokter Gigi Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1653;Izin Praktik Dokter Internship
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1626;Izin Praktik Dokter Residen
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1657;Izin Praktik Dokter Spesialis di Sarana Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1624;Izin Praktik Dokter Spesialis Gigi di Sarana Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1623;Izin Praktik Dokter Spesialis Gigi Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1656;Izin Praktik Dokter Spesialis Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1659;Izin Praktik Dokter Umum di Sarana Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1658;Izin Praktik Dokter Umum Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1645;Izin Praktik Fisioterapi
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1614;Izin Praktik Laboratorium Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1622;Izin Praktik Ortodotis Prostetis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1650;Izin Praktik Perawat di Sarana Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1648;Izin Praktik Perawat Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1619;Izin Praktik Psikolog Klinis Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1644;Izin Praktik Psikologis Klinis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1616;Izin Praktik Teknisi Transfusi Darah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1647;Izin Praktik Tenaga Medis di Sarana Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1642;Izin Praktik Terapis Gigi dan Mulut
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1617;Izin Praktik Terapis Wicara Mandiri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1627;Izin Praktik Tukang Gigi
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1611;Izin Reklame
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1669;Izin Rekomendasi Pendirian Madrasah Baru
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1613;Izin Usaha Lahan Tempat Usaha (SIPTTA)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1612;Izin Usaha Pengelolaan Pasar Rakyat (UPPR)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1523;Keterangan Rencana Kota (KRK)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1563;Layanan Aplikasi SIMPATIKA dan Data EMIS bagi Guru Madrasah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1551;Layanan aplikasi SIMPATIKA Guru Agama Katolik
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1554;Layanan bantuan rohaniawan dalam rangka pengambilan sumpah jabatan dan penyuluhan agama Kristen
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1480;Layanan OSS
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1503;Layanan Pembuatan E-BKP (Buku Kapal Perikanan Elektronik)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1555;layanan SIMPATIKA pada Guru PAK dan Tunjangan Profesi Guru PAK PNS/Non PNS
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1482;Layanan tera dan tera ulang UTTP (alat ukur, timbang, takar)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1550;Legalisir Surat Kawin Umat Katolik
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1571;Melayani Keluhan Nasabah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1558;Memberikan pelayanan, bimbingan teknis, dan supervisi Kepala KUA penyalur zakat dan wakaf
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1559;Mengelola sistem informasi zakat dan wakaf serta mengumpulkan dan mengelola data terkait
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1557;Mengeluarkan Surat Rekomendasi Gereja
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1556;Mengeluarkan Surat Tanda Lapor dari Gereja
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1507;Pelaporan Pajak Daerah Bulanan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1562;Pelayanan Administrasi dan Teknis Bimas Islam seperti Pelayanan Pencatatan Pernikahan di KUA
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1501;Pelayanan Bantuan Benih Ikan
